Country Name,Indicator Name,Year,Value
Senegal,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2014,43.8
Senegal,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2015,44.9
Senegal,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2016,48.5
Senegal,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2017,50.9
Serbia,"Children out of school, female (% of female primary school age)",2005,0.1104
Serbia,"Children out of school, female (% of female primary school age)",2006,1.17753
Serbia,"Children out of school, female (% of female primary school age)",2007,1.60334
Serbia,"Children out of school, female (% of female primary school age)",2008,3.89881
Serbia,"Children out of school, female (% of female primary school age)",2009,5.32394
Serbia,"Children out of school, female (% of female primary school age)",2010,2.48333
Serbia,"Children out of school, female (% of female primary school age)",2011,3.45738
Serbia,"Children out of school, female (% of female primary school age)",2012,3.15561
Serbia,"Children out of school, female (% of female primary school age)",2013,0.93683
Serbia,"Children out of school, female (% of female primary school age)",2014,0.69704
Serbia,"Children out of school, female (% of female primary school age)",2015,0.77919
Serbia,"Children out of school, female (% of female primary school age)",2016,0.9623
Serbia,"Children out of school, female (% of female primary school age)",2017,1.26143
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,24.32600021
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,22.98399925
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,21.94400024
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,17.03199959
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,14.57199955
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,13.32800007
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,14.76599979
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,15.82199955
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,13.56799984
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,11.76099968
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,9.246999741
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,9.359000206
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,9.869999886
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,10.65499973
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,11.37300014
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,13.89299965
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,14.86699963
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,14.71800041
Serbia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,14.56900024
Serbia,Proportion of seats held by women in national parliaments (% of total number of seats),2007,20.4
Serbia,Proportion of seats held by women in national parliaments (% of total number of seats),2008,20.4
Serbia,Proportion of seats held by women in national parliaments (% of total number of seats),2009,21.6
Serbia,Proportion of seats held by women in national parliaments (% of total number of seats),2010,21.6
Serbia,Proportion of seats held by women in national parliaments (% of total number of seats),2011,21.6
Serbia,Proportion of seats held by women in national parliaments (% of total number of seats),2012,22
Serbia,Proportion of seats held by women in national parliaments (% of total number of seats),2013,33.2
Serbia,Proportion of seats held by women in national parliaments (% of total number of seats),2014,33.6
Serbia,Proportion of seats held by women in national parliaments (% of total number of seats),2015,34
Serbia,Proportion of seats held by women in national parliaments (% of total number of seats),2016,34
Serbia,Proportion of seats held by women in national parliaments (% of total number of seats),2017,34.4
Serbia,Proportion of seats held by women in national parliaments (% of total number of seats),2018,34.4
Serbia,Proportion of women in managerial positions (%),2004,25.9
Serbia,Proportion of women in managerial positions (%),2005,24.8
Serbia,Proportion of women in managerial positions (%),2006,24.9
Serbia,Proportion of women in managerial positions (%),2007,35.4
Serbia,Proportion of women in managerial positions (%),2008,36.2
Serbia,Proportion of women in managerial positions (%),2009,35
Serbia,Proportion of women in managerial positions (%),2011,32.8
Serbia,Proportion of women in managerial positions (%),2012,29.1
Serbia,Proportion of women in managerial positions (%),2013,31.5
Serbia,Proportion of women in managerial positions (%),2014,29.8
Serbia,Proportion of women in managerial positions (%),2015,29.2
Serbia,Proportion of women in managerial positions (%),2016,29.4
Serbia,Proportion of women in managerial positions (%),2017,30.7
Serbia,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2010,33.1
Serbia,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2014,38.7
Seychelles,"Children out of school, female (% of female primary school age)",2000,8.50408
Seychelles,"Children out of school, female (% of female primary school age)",2001,1.54639
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2000,23.5294
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2001,23.5294
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2002,23.5294
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2003,29.4118
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2004,29.4118
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2005,29.4118
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2006,29.4118
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2007,29.4118
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2008,23.5294
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2009,23.5294
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2010,23.5294
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2011,23.5294
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2012,43.75
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2013,43.75
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2014,43.75
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2015,43.75
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2016,43.75
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2017,21.2121
Seychelles,Proportion of seats held by women in national parliaments (% of total number of seats),2018,21.2121
Seychelles,Proportion of women in managerial positions (%),2011,40.8
Seychelles,Proportion of women in managerial positions (%),2014,49
Seychelles,Proportion of women in managerial positions (%),2015,48
Seychelles,Proportion of women in managerial positions (%),2016,45.5
Seychelles,Proportion of women in managerial positions (%),2017,46.8
Sierra Leone,"Children out of school, female (% of female primary school age)",2011,4.38448
Sierra Leone,"Children out of school, female (% of female primary school age)",2014,1.5445
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,44.14899826
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,44.18600082
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,44.24399948
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,47.31200027
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,45.75999832
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,44.27299881
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,42.79499817
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,41.24599838
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,39.45899963
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,38.06000137
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,36.63800049
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,35.14799881
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,33.64300156
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,32.25799942
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,31.98200035
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,31.85499954
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,31.85099983
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,31.68400002
Sierra Leone,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,31.48500061
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2000,8.75
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2001,8.75
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2002,8.75
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2003,14.5161
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2004,14.5161
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2005,14.5161
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2006,14.5161
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2007,14.5161
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2008,13.2231
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2009,13.2231
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2010,13.2231
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2011,13.2231
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2012,12.9032
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2013,12.3967
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2014,12.0968
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2015,12.3967
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2016,12.3967
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2017,12.3967
Sierra Leone,Proportion of seats held by women in national parliaments (% of total number of seats),2018,12.3967
Sierra Leone,Proportion of women in managerial positions (%),2014,37.9
Sierra Leone,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2008,22.6
Sierra Leone,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2010,26
Sierra Leone,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2013,49
Sierra Leone,Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years),2017,44.7
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,37.3390007
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,31.30500031
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,32.70299911
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,32.67100143
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,32.66899872
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,33.77500153
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,34.02500153
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,34.61999893
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,29.91900063
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,33.78499985
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,31.1970005
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,32.16500092
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,30.65600014
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,33.63000107
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,36.19499969
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,33.61000061
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,33.76800156
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,33.85499954
Singapore,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,33.83800125
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2000,4.3011
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2001,6.4516
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2002,11.7647
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2003,11.7647
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2004,15.9574
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2005,15.9574
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2006,15.9574
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2007,24.4681
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2008,24.4681
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2009,24.4681
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2010,23.4043
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2011,23.4043
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2012,22.2222
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2013,24.2424
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2014,25.2525
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2015,25.2525
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2016,23.0769
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2017,23.7624
Singapore,Proportion of seats held by women in national parliaments (% of total number of seats),2018,23
Singapore,Proportion of women in managerial positions (%),2001,25.1
Singapore,Proportion of women in managerial positions (%),2002,26.1
Singapore,Proportion of women in managerial positions (%),2003,26.1
Singapore,Proportion of women in managerial positions (%),2004,27.7
Singapore,Proportion of women in managerial positions (%),2006,31
Singapore,Proportion of women in managerial positions (%),2007,30.4
Singapore,Proportion of women in managerial positions (%),2008,31.4
Singapore,Proportion of women in managerial positions (%),2009,31.3
Singapore,Proportion of women in managerial positions (%),2010,34.3
Singapore,Proportion of women in managerial positions (%),2011,33.9
Singapore,Proportion of women in managerial positions (%),2012,33.8
Singapore,Proportion of women in managerial positions (%),2013,33.7
Singapore,Proportion of women in managerial positions (%),2014,33.9
Singapore,Proportion of women in managerial positions (%),2015,34
Singapore,Proportion of women in managerial positions (%),2017,34.5
Slovak Republic,"Children out of school, female (% of female primary school age)",2000,3.64721
Slovak Republic,"Children out of school, female (% of female primary school age)",2001,6.34006
Slovak Republic,"Children out of school, female (% of female primary school age)",2002,8.13542
Slovak Republic,"Children out of school, female (% of female primary school age)",2003,8.63148
Slovak Republic,"Children out of school, female (% of female primary school age)",2004,7.45116
Slovak Republic,"Children out of school, female (% of female primary school age)",2005,5.06261
Slovak Republic,"Children out of school, female (% of female primary school age)",2006,2.62133
Slovak Republic,"Children out of school, female (% of female primary school age)",2007,2.56454
Slovak Republic,"Children out of school, female (% of female primary school age)",2008,3.80835
Slovak Republic,"Children out of school, female (% of female primary school age)",2009,5.17826
Slovak Republic,"Children out of school, female (% of female primary school age)",2010,5.83273
Slovak Republic,"Children out of school, female (% of female primary school age)",2011,4.60221
Slovak Republic,"Children out of school, female (% of female primary school age)",2012,4.32073
Slovak Republic,"Children out of school, female (% of female primary school age)",2013,5.29201
Slovak Republic,"Children out of school, female (% of female primary school age)",2014,6.23822
Slovak Republic,"Children out of school, female (% of female primary school age)",2015,6.65463
Slovak Republic,"Children out of school, female (% of female primary school age)",2016,5.4389
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,26.99099922
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,25.01000023
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,25.71199989
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,24.84499931
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,23.13400078
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,22.48999977
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,24.10499954
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,21.42300034
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,18.62000084
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,17.35700035
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,15.02400017
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,15.89500046
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,16.16799927
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,16.38999939
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,17.99300003
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,18.31800079
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,21.3010006
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,21.22500038
Slovak Republic,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,20.90399933
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2000,12.6667
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2001,14
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2002,14
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2003,19.3333
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2004,19.3333
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2005,16.6667
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2006,16.6667
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2007,20
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2008,19.3333
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2009,19.3333
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2010,18
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2011,15.3333
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2012,16
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2013,18.6667
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2014,18.6667
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2015,18.6667
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2016,18.6667
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2017,20
Slovakia,Proportion of seats held by women in national parliaments (% of total number of seats),2018,20
Slovakia,Proportion of women in managerial positions (%),2000,31.2
Slovakia,Proportion of women in managerial positions (%),2001,31.2
Slovakia,Proportion of women in managerial positions (%),2002,31.2
Slovakia,Proportion of women in managerial positions (%),2003,33.3
Slovakia,Proportion of women in managerial positions (%),2004,32.9
Slovakia,Proportion of women in managerial positions (%),2005,30.8
Slovakia,Proportion of women in managerial positions (%),2006,27.9
Slovakia,Proportion of women in managerial positions (%),2007,30.9
Slovakia,Proportion of women in managerial positions (%),2008,29.7
Slovakia,Proportion of women in managerial positions (%),2009,32.2
Slovakia,Proportion of women in managerial positions (%),2010,34.6
Slovakia,Proportion of women in managerial positions (%),2011,30.9
Slovakia,Proportion of women in managerial positions (%),2012,33.1
Slovakia,Proportion of women in managerial positions (%),2013,32.7
Slovakia,Proportion of women in managerial positions (%),2014,30
Slovakia,Proportion of women in managerial positions (%),2015,31.3
Slovakia,Proportion of women in managerial positions (%),2016,35
Slovakia,Proportion of women in managerial positions (%),2017,32.8
Slovenia,"Children out of school, female (% of female primary school age)",2000,3.76864
Slovenia,"Children out of school, female (% of female primary school age)",2001,2.86145
Slovenia,"Children out of school, female (% of female primary school age)",2002,1.96678
Slovenia,"Children out of school, female (% of female primary school age)",2003,0.04357
Slovenia,"Children out of school, female (% of female primary school age)",2006,0.80738
Slovenia,"Children out of school, female (% of female primary school age)",2007,0.72417
Slovenia,"Children out of school, female (% of female primary school age)",2008,0.69762
Slovenia,"Children out of school, female (% of female primary school age)",2009,0.62306
Slovenia,"Children out of school, female (% of female primary school age)",2010,0.05012
Slovenia,"Children out of school, female (% of female primary school age)",2012,0.27217
Slovenia,"Children out of school, female (% of female primary school age)",2013,0.38165
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,26.00799942
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,27.19799995
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,23.23500061
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,29.05500031
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,30.00200081
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,30.9659996
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,32.00099945
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,33.46900177
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,31.1779995
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,30.37199974
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,26.97699928
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,24.19000053
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,23.15699959
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,23.92499924
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2014,26.73699951
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2015,25.66900063
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2016,30.75099945
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2017,30.68000031
Slovenia,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2018,29.93199921
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2000,7.7778
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2001,12.2222
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2002,12.2222
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2003,12.2222
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2004,12.2222
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2005,12.2222
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2006,12.2222
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2007,12.2222
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2008,12.2222
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2009,13.3333
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2010,14.4444
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2011,14.4444
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2012,32.2222
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2013,32.2222
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2014,33.3333
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2015,36.6667
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2016,36.6667
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2017,36.6667
Slovenia,Proportion of seats held by women in national parliaments (% of total number of seats),2018,36.6667
Slovenia,Proportion of women in managerial positions (%),2000,29.6
Slovenia,Proportion of women in managerial positions (%),2001,31.6
Slovenia,Proportion of women in managerial positions (%),2002,29.1
Slovenia,Proportion of women in managerial positions (%),2003,33.2
Slovenia,Proportion of women in managerial positions (%),2004,33.4
Slovenia,Proportion of women in managerial positions (%),2005,34.2
Slovenia,Proportion of women in managerial positions (%),2006,33.1
Slovenia,Proportion of women in managerial positions (%),2007,31.9
Slovenia,Proportion of women in managerial positions (%),2008,34.8
Slovenia,Proportion of women in managerial positions (%),2009,35.5
Slovenia,Proportion of women in managerial positions (%),2010,34.8
Slovenia,Proportion of women in managerial positions (%),2011,38.4
Slovenia,Proportion of women in managerial positions (%),2012,39
Slovenia,Proportion of women in managerial positions (%),2013,37
Slovenia,Proportion of women in managerial positions (%),2014,37.6
Slovenia,Proportion of women in managerial positions (%),2015,37.4
Slovenia,Proportion of women in managerial positions (%),2016,40.8
Slovenia,Proportion of women in managerial positions (%),2017,41.2
Small states,"Children out of school, female (% of female primary school age)",2000,16.26333046
Small states,"Children out of school, female (% of female primary school age)",2001,15.82295036
Small states,"Children out of school, female (% of female primary school age)",2002,15.28310966
Small states,"Children out of school, female (% of female primary school age)",2003,14.93459988
Small states,"Children out of school, female (% of female primary school age)",2004,14.5987196
Small states,"Children out of school, female (% of female primary school age)",2005,13.84175968
Small states,"Children out of school, female (% of female primary school age)",2006,13.61462975
Small states,"Children out of school, female (% of female primary school age)",2007,13.4201498
Small states,"Children out of school, female (% of female primary school age)",2008,13.36406994
Small states,"Children out of school, female (% of female primary school age)",2009,12.72022
Small states,"Children out of school, female (% of female primary school age)",2010,12.11502
Small states,"Children out of school, female (% of female primary school age)",2011,12.00531
Small states,"Children out of school, female (% of female primary school age)",2012,11.60929
Small states,"Children out of school, female (% of female primary school age)",2013,11.47565
Small states,"Children out of school, female (% of female primary school age)",2014,11.11519
Small states,"Children out of school, female (% of female primary school age)",2015,11.78186
Small states,"Children out of school, female (% of female primary school age)",2016,11.41669
Small states,"Children out of school, female (% of female primary school age)",2017,11.25345
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2000,26.20250639
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2001,25.87261936
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2002,25.883266
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2003,25.94199309
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2004,26.15999588
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2005,26.70811613
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2006,26.85737013
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2007,26.93703638
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2008,25.81811741
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2009,25.17558523
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2010,24.94757581
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2011,25.01831999
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2012,24.88221372
Small states,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",2013,25.22330512
